Alaska,American,Delta,Frontier,Hawaiian,JetBlue,Southwest,Spirit,United,Virgin
0.85289753,0.81946988,0.67083631,0.40262006,0.52226527,0.99851036,0.93119101,0.36769223,0.82082839,0.93119101
0.93119101,0.78568853,0.98113793,0.40262006,0.92803303,0.99496313,0.93119101,0.43343745,0.73356776,0.93119101
0.93119101,0.94405472,0.06435208,0.40262006,0.92803303,0.99826448,0.93119101,0.43343745,0.80452507,0.93119101
0.93119101,0.83873151,0.61943717,0.40262006,0.9440394,0.97623107,0.93119101,0.36769223,0.98230605,0.93119101
0.85289753,0.74653372,0.9788463,0.40262006,0.9645627,0.76603028,0.93119101,0.43343745,0.48267444,0.93119101
0.93119101,0.86867912,0.73494922,0.40262006,0.959139,0.96316478,0.93119101,0.36769223,0.43591935,0.93119101
0.93119101,0.96142195,0.56284341,0.40262006,0.59622252,0.37246883,0.93119101,0.36769223,0.82855348,0.93119101
0.93119101,7.0817e-5,0.69697833,0.40262006,0.76827386,0.58552592,0.93119101,0.96454595,0.83958453,0.93119101
0.93119101,0.21383534,0.45775347,0.40262006,0.61296673,0.94707237,0.93119101,0.36769223,0.80052039,0.93119101
0.95601732,0.27627795,0.74637664,0.40262006,0.9514748,0.53004127,0.93119101,0.36769223,0.98090127,0.93119101
0.93119101,0.50178499,0.6369568,0.40262006,0.44263372,0.92004216,0.93119101,0.43343745,0.24752056,0.93119101
0.93119101,0.64876841,0.61468766,0.40262006,0.95234092,0.74677396,0.93119101,0.22744584,0.95103337,0.93119101
0.93119101,0.54928445,0.98454109,0.40262006,0.53873722,0.40930964,0.93119101,0.71070901,0.67656711,0.93119101
0.23983032,0.83751317,0.99109617,0.40262006,0.57434962,0.95208976,0.93119101,0.36769223,0.72895359,0.93119101
0.93119101,0.82855348,0.84586357,0.91697588,0.75778978,0.48794484,0.93119101,0.36769223,0.90973307,0.93119101
0.95601732,0.82855348,0.00139492,0.40262006,0.81180019,0.8626812,0.62956008,0.43343745,0.90973307,0.93119101
0.93119101,0.34279576,0.99109617,0.40262006,0.84273894,0.78714311,0.93119101,0.36769223,0.99844325,0.93119101
0.88601732,0.90803376,0.87914624,0.40262006,0.65235113,0.32927852,0.93119101,0.36769223,0.76696455,0.93119101
0.85289753,0.34279576,0.34779629,0.40262006,0.4623688,0.7603155,0.93119101,0.43343745,0.21056718,0.93119101
0.85289753,0.96666261,0.59362224,0.40262006,0.28323522,0.97143161,0.93119101,0.43343745,0.33049215,0.93119101
0.68228875,0.69466708,0.99546917,0.40262006,0.9751814,0.8450967,0.93119101,0.74821786,0.50027,0.93119101
0.95601732,0.67288882,0.9071144,0.40262006,0.970811,0.12670299,0.93119101,0.25562946,0.47458692,0.93119101
0.48785489,0.75741148,0.65791354,0.56797894,0.50507733,0.96434123,0.93119101,0.43343745,0.63893622,0.93119101
0.95601732,0.50847669,0.96585904,0.40262006,0.98201167,0.51167038,0.93119101,0.43343745,0.60825188,0.93119101
0.78044474,0.78327592,0.82798167,0.7146181,0.94630525,0.71109744,0.93119101,0.36769223,0.97195339,0.93119101
0.80582237,0.93434979,0.08877781,0.50091,0.56105628,0.81117758,0.93119101,0.36769223,0.34443998,0.93119101
0.80582237,0.90554898,0.37357506,0.54433823,0.51693102,0.60196036,0.93119101,0.36769223,0.90854273,0.93119101
0.90130238,0.28576342,0.40930964,0.8676651,0.9214505,0.60196036,0.93119101,0.36769223,0.28475214,0.93119101
0.85289753,0.82855348,0.12667755,0.81825211,0.62059395,0.99030862,0.93119101,0.43343745,0.99462534,0.93119101
0.80582237,0.6023269,0.89403253,0.95126661,0.74786918,0.8450967,0.93119101,0.36769223,0.87962248,0.93119101
0.80582237,0.4078453,0.84592484,0.74027724,0.74786918,0.84504171,0.93119101,0.43343745,0.92559613,0.93119101
0.80582237,0.86214844,0.53928884,0.06300995,0.74786918,0.98336203,0.93119101,0.36769223,0.61047992,0.93119101
0.85289753,0.86106096,0.52512632,0.4660324,0.74786918,0.40930964,0.93119101,0.36769223,0.75049612,0.93119101
0.80582237,0.99619626,0.0076821,0.9732454,0.74786918,0.67236254,0.93119101,0.36769223,0.95877296,0.93119101
0.48785489,0.87862145,0.23080701,0.33260644,0.74786918,0.98926147,0.93119101,0.43343745,0.97195339,0.93119101
0.80582237,0.97067696,0.6369568,0.69098109,0.74786918,0.99053299,0.93119101,0.43343745,0.76696455,0.93119101
0.80582237,0.38120187,0.7456149,0.13192323,0.74786918,0.89812475,0.93119101,0.36769223,0.96999422,0.93119101
0.95601732,0.45215682,0.15920971,0.33260644,0.78162478,0.87782148,0.93119101,0.36769223,0.76696455,0.93119101
0.95601732,0.97775387,0.99290314,0.95241123,0.81416744,0.48449497,0.9040268,0.43343745,0.76696455,0.93119101
0.428425,0.45875643,0.89993387,0.75460773,0.56136902,0.44697019,0.93119101,0.36769223,0.76696455,0.93119101
0.48785489,0.0460919,0.73682477,0.47935425,0.43474188,0.56171864,0.93119101,0.36769223,0.76231254,0.93119101
0.48785489,0.93895521,0.6369568,0.61982135,0.92485935,0.90259795,0.93119101,0.36769223,0.86334796,0.93119101
0.80582237,0.30414219,0.89993387,0.73163819,0.65613107,0.8102999,0.93119101,0.00021203,0.76696455,0.93119101
0.80582237,0.95927205,0.32007003,0.29211998,0.74786918,0.85078865,0.93119101,0.36769223,0.84731299,0.93119101
0.98228727,0.99843202,0.75620043,0.32269152,0.4535642,0.98083334,0.93119101,0.97855048,0.99457555,0.93119101
0.80582237,0.99182763,0.95282063,0.48476722,0.85658733,0.95285299,0.93119101,0.36769223,0.9776278,0.93119101
0.80582237,0.00035262,0.86176173,0.5562015,0.74786918,0.8102999,0.93119101,0.43343745,0.99013121,0.93119101
0.92258936,0.66889466,0.04490893,0.79234519,0.25710312,0.67130427,0.93119101,0.36769223,0.99212425,0.95601732
0.80582237,0.62260502,0.45192151,0.76960993,0.71370766,0.28039967,0.93119101,0.36769223,0.75181951,0.93119101
0.48785489,0.97755354,0.78327592,0.7576319,0.4535642,0.98328759,0.93119101,0.43343745,0.76696455,0.93119101
0.95745922,0.52656247,0.92900337,0.95126661,0.74786918,0.8102999,0.93119101,0.36769223,0.8146798,0.93119101
0.95745922,0.18019307,0.4394856,0.54000431,0.52307859,0.61163023,0.93119101,0.36769223,0.99378676,0.93119101
0.48785489,0.00035262,0.7421417,0.72541041,0.97363348,0.8102999,0.93119101,0.43343745,0.89311864,0.93119101
0.72655824,0.89988163,0.6369568,0.95146141,0.74786918,0.68640167,0.67850285,0.36769223,0.98761125,0.93119101
0.95745922,0.55349942,0.9287391,0.36840162,0.73299862,0.22150628,0.93119101,0.05359322,0.73682477,0.93119101
0.95745922,0.49741502,0.00699056,0.75554904,0.88699327,0.90119647,0.93119101,0.43343745,0.50251748,0.93119101
0.95745922,0.65318978,0.00699056,0.55697151,0.52295136,0.78421489,0.93119101,0.89667184,0.82325529,0.93119101
0.48785489,0.30341676,0.71437535,0.31409794,0.73329404,0.78421489,0.93119101,0.96798927,0.56959035,0.93119101
0.95745922,0.72000371,0.73500182,0.89637033,0.74786918,0.40568078,0.93119101,0.36769223,0.80052039,0.93119101
0.42699063,0.00035262,0.71056712,0.63492174,0.97954438,0.67130427,0.93119101,0.36769223,0.0041085,0.95601732
0.77781702,0.0546653,0.91719791,0.94226157,0.44230562,0.78895035,0.93119101,0.43343745,0.7143427,0.93119101
0.95745922,0.15201033,0.88587181,0.95126661,0.32973143,0.78421489,0.93119101,0.88822826,0.99836911,0.93119101
0.95745922,0.98221352,0.7147955,0.96157152,0.49826001,0.78421489,0.93119101,0.36769223,0.90973307,0.6664228
0.95745922,0.08706577,0.99191607,0.76606254,0.41680819,0.78421489,0.93119101,0.54305064,0.79844922,0.93119101
0.95745922,0.73700313,0.82686216,0.83386212,0.34564676,0.98529567,0.93119101,0.36769223,0.97145685,0.93119101
0.98048856,0.79154937,0.98617697,0.77688413,0.67152489,0.78421489,0.93119101,0.43343745,0.82325529,0.95601732
0.48785489,0.97961479,0.83683159,0.99858569,0.74786918,0.8825238,0.93119101,0.43343745,0.95877296,0.93119101
0.58107794,0.57097739,0.00092524,0.93261751,0.97812429,0.8825238,0.93119101,0.80443541,0.80052039,0.93119101
1,0.60117659,0.67401698,0.93432279,0.55697151,0.40568078,0.80954709,0.43343745,0.45036402,0.93119101
0.08148644,0.82037939,0.7068388,0.95300102,0.84366706,0.78421489,0.93119101,0.97874294,0.99213292,0.95601732
0.08148644,0.43399743,0.7068388,0.69582818,0.84366706,0.8626812,0.93119101,0.43343745,0.97142023,0.93119101
0.92258936,0.81158314,0.72809524,0.88875138,0.78327592,0.89485111,0.93119101,0.36769223,0.75049612,0.64406236
0.48785489,0.91155814,0.99191607,0.37702145,0.96949604,0.89485111,0.93119101,0.36769223,0.99074332,0.95601732
0.85875043,0.98197684,0.51196022,0.64460549,0.91147507,0.89485111,0.93119101,0.43343745,0.9539393,0.57334943
0.86276055,0.67232289,0.87947098,0.95300102,0.86773169,0.91913188,0.93119101,0.43343745,0.79490674,0.93119101
0.42749962,0.96324629,0.65457938,0.77774788,0.97244555,0.4032624,0.93119101,0.43343745,0.81992213,0.93119101
0.98353571,0.40185785,0.43287027,0.1960748,0.51707336,0.89485111,0.93119101,0.43343745,0.94545086,0.93119101
0.90803376,0.26508584,0.43287027,0.99093565,0.48580382,0.89485111,0.93119101,0.43343745,0.9539393,0.93119101
0.74002721,0.00028677,0.87103712,0.53646514,0.78895035,0.78434516,0.93119101,0.43343745,0.78421489,0.93119101
0.92258936,0.94749036,0.48728274,0.89824547,0.5599576,0.45592222,0.93119101,0.43343745,0.97195339,0.93119101
0.92258936,0.58233106,0.48728274,0.89693929,0.80357818,0.4998575,0.93119101,0.43343745,0.4714785,0.93119101
0.48785489,0.83357654,0.48728274,0.98478977,0.01950647,0.89485111,0.93119101,0.43343745,0.81729541,0.93119101
0.67663057,0.94350982,0.56914656,0.91511793,0.74030223,0.78421489,0.93119101,0.36769223,0.99074332,0.93119101
0.6951653,0.94350982,0.76838956,0.92361507,0.9543205,0.89485111,0.93119101,0.43343745,0.9539393,0.95601732
0.6022766,0.90882485,0.99022157,0.55189742,0.48592622,0.87069187,0.93119101,0.36769223,0.8439175,0.93119101
0.4748662,0.85508456,0.95432704,0.53646514,0.42429168,0.89905787,0.93119101,0.43343745,0.9539393,0.93119101
0.48785489,0.45676077,0.73439173,0.76310344,0.42429168,0.42632037,0.93119101,0.36769223,0.82027474,0.96698848
0.48785489,0.94350982,0.50815178,0.99450097,0.83962089,0.89485111,0.93119101,0.43343745,0.00017567,0.93119101
0.81404637,0.51418369,0.90335228,0.93148772,0.74194263,0.62645536,0.93119101,0.43343745,0.60230534,0.93119101
0.92258936,0.22496907,0.95725919,0.17135705,0.84932926,0.89485111,0.93119101,0.41204932,0.9539393,0.93119101
0.55144975,0.06673809,0.66007759,0.80430166,0.84932926,0.88955169,0.93119101,0.43343745,0.9897682,0.93119101
0.75861477,0.99886319,0.29382681,0.53399497,0.84932926,0.72558765,0.93119101,0.43343745,0.87207374,0.95601732
0.76196266,0.89192918,0.96088242,0.95241123,0.84932926,0.78421489,0.93119101,0.3210109,0.98341822,0.93119101
0.4481199,0.45459295,0.73824562,0.95241123,0.84932926,0.78421489,0.99860676,0.36769223,0.9897682,0.93119101
0.99559153,0.39848299,0.40413865,0.95241123,0.84932926,0.98926147,0.93119101,0.43343745,0.88792112,0.93119101
0.92258936,0.62793545,0.59362224,0.95241123,0.23646117,0.70475402,0.93119101,0.43343745,0.47476396,0.93119101
0.22830798,0.94350982,1.41305e-6,0.95241123,0.86484406,0.89485111,0.93119101,0.43343745,0.45514343,0.93119101
0.33369058,0.0460919,0.98536275,0.95241123,0.84932926,0.98926147,0.88547388,0.43343745,0.9539393,0.93119101
0.48785489,0.97469592,0.84675066,0.95241123,0.80532431,0.3363796,0.93119101,0.43343745,0.85181653,0.93119101
0.70824176,0.87083254,0.94006453,0.95241123,0.84932926,0.96636876,0.93119101,0.43343745,0.84773943,0.93119101
0.41901457,0.96119544,0.99439998,0.95241123,0.95746981,0.48470977,0.93119101,0.43343745,0.4714785,0.93119101
0.94505134,0.61870613,0.94624475,0.95241123,0.84932926,0.17309489,0.93119101,0.43343745,0.87565694,0.93119101
0.48785489,0.94350982,0.38417137,0.95241123,0.94257848,0.48470977,0.93119101,0.43343745,0.98283569,0.93119101
0.48785489,0.67844177,0.48294911,0.95241123,0.92803303,0.62645536,0.93119101,0.50850418,0.95877296,0.93119101
0.76968085,0.67124469,0.08901512,0.95241123,0.70806196,0.89485111,0.93119101,0.43343745,0.41052149,0.93119101
0.35466406,0.94350982,0.81191322,0.95241123,0.98956376,0.8805091,0.93119101,0.43343745,0.99940045,0.96698848
0.98917283,0.99338291,0.84675066,0.95241123,0.38680555,0.89485111,0.93119101,0.43343745,0.9539393,0.93119101
0.98953418,0.94319453,0.72623429,0.95241123,0.49518265,0.78421489,0.93119101,0.43343745,0.9539393,0.95601732
0.95355729,0.53749448,0.88931666,0.95241123,0.96988722,0.78421489,0.93119101,0.43343745,0.01144354,0.93119101
0.84694002,0.06473185,0.71023795,0.95241123,0.96988722,0.89485111,0.47680915,0.43343745,0.33057402,0.93119101
0.48785489,0.69937848,0.00480659,0.95241123,0.96988722,0.78421489,0.51224755,0.43343745,0.89574538,0.93119101
0.48785489,0.06673809,0.72623429,0.95241123,0.92045389,0.89485111,0.93371205,0.43343745,0.36967997,0.95601732
0.87321068,0.06673809,0.84577881,0.95241123,0.96988722,0.78421489,0.76838956,0.43343745,0.60708846,0.93119101
0.83289566,0.89192918,0.14610534,0.95241123,0.99501141,0.48470977,0.80582237,0.43343745,0.89574538,0.93119101
0.76537187,0.99424766,0.73175009,0.95241123,0.96988722,0.64808222,0.80582237,0.47413561,0.10484817,0.93119101
0.52333304,0.94888065,0.7908886,0.95241123,0.96988722,0.78421489,0.80582237,0.43343745,0.9539393,0.93119101
0.92258936,0.30421839,0.84577881,0.95241123,0.96988722,0.79142724,0.80582237,0.43343745,0.33095254,0.93119101
0.99900611,0.67539091,0.65695638,0.95241123,0.6793922,0.48470977,0.80582237,0.43343745,0.9539393,0.93119101
0.96014361,0.64060247,0.95723013,0.95241123,0.68161421,0.78012586,0.80582237,0.43343745,0.35455649,0.93119101
0.71491576,0.94772717,0.99928129,0.40262006,0.96988722,0.89485111,0.80582237,0.43343745,0.99055865,0.93119101
0.50664961,0.67539091,0.99919513,0.50795933,0.97496288,0.64671486,0.80582237,0.93321892,0.85019866,0.93119101
0.93398325,0.91401782,0.16792711,0.40262006,0.32796357,0.37594867,0.934435,0.43343745,0.89544617,0.93119101
0.48785489,0.45952873,0.63874472,0.40262006,0.51844912,0.97313582,0.95745922,0.93321892,0.9539393,0.96698848
0.99987547,0.06210276,0.6369568,0.40262006,0.88223424,0.53259122,0.95745922,0.81176352,0.65184295,0.93119101
0.48785489,0.84517523,0.54430847,0.40262006,0.88223424,0.91585912,0.95745922,0.43343745,0.9539393,0.93119101
0.65776948,0.70823143,0.66767098,0.40262006,0.96988722,0.96252839,0.95745922,0.43343745,0.89574538,0.93119101
0.32796357,0.94560229,0.93660045,0.40262006,0.96988722,0.83667177,0.95745922,0.00042116,0.42900546,0.93119101
0.48785489,0.87332799,0.74647317,0.40262006,0.97811295,0.45623727,0.80582237,0.43343745,0.46489535,0.93119101
0.73157143,0.92640743,0.73651245,0.40262006,0.90871209,0.97313582,0.90093974,0.93884622,0.9897682,0.93119101
0.48020535,0.84747593,0.6555555,0.40262006,0.40664797,0.89485111,0.80582237,0.43343745,0.65424919,0.95601732
0.55581639,0.92640743,0.6620851,0.40262006,0.81339154,0.48470977,0.80582237,0.43343745,0.03518997,0.89866059
0.69575833,0.83593388,0.18724984,0.40262006,0.93704316,0.8102999,0.88060901,0.43343745,0.64920579,0.95601732
0.64864307,0.92640743,0.63874472,0.40262006,0.47580641,0.77370479,0.95745922,0.43343745,0.89094108,0.9460348
0.92258936,0.88027954,0.63874472,0.40262006,0.71914813,0.48470977,0.95745922,0.43343745,0.51825189,0.82811551
0.96757835,0.89192918,0.14688806,0.40262006,0.96988722,0.83286922,0.99738267,0.95089767,0.9539393,0.62509946
0.96757835,0.68367014,0.76787127,0.58557445,0.92803303,0.86809738,0.74217423,0.43343745,0.79631335,0.92246643
0.73157143,0.97442469,0.53635821,0.8055531,0.62757792,0.72893778,0.74298664,0.43343745,0.8245104,0.23245151
0.39160754,0.88027954,0.48962149,0.64057024,0.72199317,0.96828909,0.95745922,0.43343745,0.9477138,0.73979243
0.83011183,0.93418028,0.69764952,0.40262006,0.93862019,0.54110949,0.06037419,0.58008687,0.03518997,0.99877508
0.83011183,0.92640743,0.79692578,0.40262006,0.72908002,0.83310711,0.87444769,0.43343745,0.74230624,0.59826473
0.74426588,0.95219229,0.72809524,0.40262006,0.45610579,0.79142724,0.3278027,0.43343745,0.98145325,0.57908053
0.92511816,0.52047105,0.88609203,0.40262006,0.91325402,0.5612853,0.78895035,0.43343745,0.96811669,0.95130183
0.8254835,0.72307976,0.98172702,0.40262006,0.47680915,0.83310711,0.78895035,0.43343745,0.9192871,0.92743096
0.48785489,0.88189407,0.81149138,0.40262006,0.78327592,0.48470977,0.71797925,0.43343745,0.9539393,0.95745922
0.28306472,0.77305632,0.25097482,0.40262006,0.78327592,0.48005559,0.78895035,0.43343745,0.9539393,0.95917857
0.48785489,0.74258351,0.86753415,0.40262006,0.78327592,0.89546676,0.78895035,0.70225099,0.99751917,0.95745922
0.93191153,0.05348224,0.73851027,0.40262006,0.78327592,0.89485111,0.78895035,0.65928959,0.60476275,0.95745922
0.97625496,0.59555548,0.99293604,0.40262006,0.78327592,0.62394575,0.78895035,0.43343745,0.80810909,0.59101429
0.83208546,0.31005547,0.56241278,0.40262006,0.78327592,0.62394575,0.934435,0.43343745,0.00102346,0.95745922
0.94371786,0.18826705,0.00092524,0.40262006,0.78327592,0.62394575,0.934435,0.43343745,0.79946276,0.96698848
0.99796672,0.8497932,0.93019704,0.56909507,0.78327592,0.62394575,0.54883135,0.43343745,0.83403522,0.95745922
0.94808567,0.88027954,0.47586876,0.71698195,0.78327592,0.62394575,0.78895035,0.71337654,0.09284684,0.95745922
0.56383474,0.71724162,0.95708291,0.81167182,0.78327592,0.62394575,0.934435,0.43343745,0.9539393,0.96698848
0.96219261,0.83727896,0.93176163,0.86624291,0.78327592,0.62394575,0.9929676,0.94001436,0.7409093,0.99211432
0.96219261,0.74357054,0.25586929,0.39064305,0.78327592,0.62394575,0.91018207,0.43343745,0.02762877,0.80241388
0.30687284,0.46163058,0.30938629,0.56827337,0.78327592,0.62394575,0.48970895,0.43343745,0.86954026,0.96698848
0.14340898,0.54800171,0.99220688,0.78309593,0.78327592,0.68640167,0.64337203,0.43343745,0.61327509,0.96698848
0.66542614,0.6971726,0.00586506,0.91839222,0.78327592,0.62394575,0.99871044,0.43343745,0.89311864,0.99782079
0.9337566,0.87837275,0.88455189,0.93800724,0.78327592,0.62394575,0.91582752,0.43343745,0.90852527,0.95745922
0.57097739,0.97769485,0.97136854,0.73142216,0.78327592,0.8102999,0.98636881,0.43343745,0.66077729,0.95745922
0.97968696,0.95071666,0.73661335,0.71234695,0.92673944,0.62394575,0.67078111,0.43343745,0.89311864,0.96698848
0.99340627,0.67169251,0.49737002,0.9513199,0.78327592,0.62394575,0.96479848,0.43343745,0.50918147,0.57114641
0.97997489,0.70993945,0.95388259,0.80243925,0.78327592,0.62394575,0.97386176,0.43343745,0.83406982,0.96698848
0.57097739,0.90803376,0.66666285,0.61203159,0.78327592,0.62394575,0.55572998,0.43343745,0.52135201,0.92246643
0.1465713,0.80847323,0.66223274,0.27615999,0.78327592,0.62394575,0.8805091,0.79631984,0.73682477,0.96698848
0.92337839,0.63708397,0.60438502,0.41259695,0.78327592,0.62394575,0.8863824,0.43343745,0.75181951,0.96698848
0.96159848,0.82472156,0.77602842,0.7675128,0.78327592,0.62394575,0.8573424,0.43343745,0.14142069,0.88349588
0.67432012,0.89884531,0.98488876,0.87098544,0.78327592,0.62394575,0.97972791,0.43343745,0.47680915,0.84089467
0.39325508,0.10969698,0.71882284,0.99230141,0.78327592,0.62394575,0.51196022,0.43343745,0.47680915,0.96698848
0.45651514,0.30256356,0.35655685,0.76695919,0.60682604,0.38442218,0.99470319,0.43343745,0.76632588,0.96698848
0.18162746,0.74455508,0.31340894,0.98871085,0.59877175,0.62394575,0.70274422,0.43343745,0.79631335,0.96698848
0.45651514,0.8178845,0.3177416,0.00207377,0.78327592,0.98926147,0.65456581,0.43343745,0.70462084,0.96698848
0.89153721,0.60900698,0.99220688,0.12757748,0.78327592,0.8600638,0.87856279,0.43343745,0.49128088,0.71116523
0.45651514,0.81030451,0.87646584,0.00039994,0.78327592,0.74933711,0.92541687,0.43343745,0.00297456,0.6555555
0.39325508,0.75448179,0.87646584,0.2781594,0.78327592,0.48470977,0.648896,0.43343745,0.46599259,0.96698848
0.45651514,0.87837275,0.00132945,0.99082613,0.78327592,0.85758806,0.88778072,0.43343745,0.89311864,0.89965797
0.39325508,0.08691804,0.95533492,0.97850446,0.78327592,0.8952494,0.2997833,0.43343745,0.89311864,0.83468615
