alaskaair,AmericanAir,delta,flyfrontier,hawaiianair,jetblue,southwest,spiritairlines,united,virginamerica
0.999690109,0.997358043,0.996505833,0.646899904,0.928033026,0.992750235,0.996102636,0.612508759,0.766964551,0.973535498
0.991486144,0.977663425,0.901977276,0.646899904,0.928033026,0.993116085,0.973535498,0.612508759,0.766964551,0.973535498
0.973535498,0.985491417,0.661198566,0.646899904,0.998343813,0.962486169,0.973535498,0.612508759,0.728902215,0.973535498
0.973535498,0.956134061,0.60622941,0.646899904,0.928033026,0.86618497,0.973535498,0.675279091,0.766964551,0.973535498
0.973535498,0.98782114,0.999938783,0.646899904,0.889841194,0.987685903,0.973535498,0.675279091,0.766964551,0.973535498
0.991486144,0.925031516,0.868056156,0.646899904,0.928033026,0.999798139,0.973535498,0.612508759,0.766964551,0.973535498
0.973535498,0.976196238,0.976997698,0.646899904,0.928033026,0.999315351,0.973535498,0.675279091,0.766964551,0.973535498
0.973535498,0.936296936,0.95342514,0.646899904,0.997057415,0.99976477,0.973535498,0.612508759,0.930234689,0.973535498
0.973535498,0.726391326,0.996974594,0.646899904,0.986664626,0.991122516,0.973535498,0.612508759,0.983001575,0.973535498
0.973535498,0.997673706,0.885749422,0.646899904,0.959139002,0.98502124,0.973535498,0.999327221,0.82082839,0.973535498
0.999690109,0.925031516,0.991092992,0.646899904,0.916042343,0.986126034,0.973535498,0.612508759,0.733567756,0.973535498
0.973535498,0.90880496,0.741250843,0.646899904,0.960781182,0.814324741,0.973535498,0.612508759,0.917950444,0.973535498
0.973535498,0.999600864,0.9929773,0.646899904,0.969522057,0.793392959,0.973535498,0.675279091,0.993417131,0.973535498
0.973535498,0.974638145,0.910774625,0.646899904,0.951474802,0.998977468,0.973535498,0.941431799,0.980747422,0.973535498
0.86370269,0.746533722,0.923236772,0.646899904,0.977456786,0.957722782,0.973535498,0.947788569,0.8509739,0.973535498
0.973535498,0.997238814,0.998925216,0.646899904,0.993272824,0.969019297,0.973535498,0.612508759,0.929262144,0.973535498
0.999690109,0.994598863,0.997575929,0.91697588,0.959115481,0.956122316,0.973535498,0.612508759,0.974793899,0.973535498
0.973535498,0.849871045,0.962770371,0.646899904,0.998166366,0.653210167,0.926240902,0.675279091,0.91602696,0.973535498
0.954812306,0.990969178,0.992099913,0.646899904,0.757789783,0.981824356,0.973535498,0.612508759,0.99995174,0.973535498
0.991486144,0.997616978,0.992081551,0.646899904,0.811800187,0.981141815,0.973535498,0.612508759,0.947256032,0.973535498
0.991486144,0.881544696,0.888882811,0.646899904,0.935761024,0.862681202,0.973535498,0.675279091,0.997443127,0.973535498
0.853748636,0.833914754,0.94116436,0.646899904,0.932729285,0.998181258,0.973535498,0.675279091,0.850437938,0.973535498
0.999690109,0.98519362,0.826665946,0.646899904,0.864031972,0.907924305,0.973535498,0.997737749,0.879671178,0.973535498
0.875600307,0.974415223,0.969735854,0.646899904,0.888105095,0.98454748,0.973535498,0.980757238,0.964783194,0.973535498
0.999690109,0.929262144,0.913186659,0.994901057,0.998734511,0.999461654,0.973535498,0.663582447,0.964783194,0.973535498
0.986187329,0.929262144,0.999894214,0.646899904,0.999449614,0.975793977,0.973535498,0.675279091,0.999922379,0.973535498
0.968418414,0.998254801,0.998785649,0.99731643,0.98236903,0.983202252,0.973535498,0.675279091,0.766964551,0.973535498
0.968418414,0.964079306,0.975932241,0.881178725,0.99966461,0.999323195,0.973535498,0.612508759,0.99079253,0.973535498
0.901302382,0.998254801,0.976233157,0.764555608,0.999617825,0.740138782,0.973535498,0.612508759,0.986534136,0.973535498
0.991486144,0.987471852,0.998785649,0.946872512,0.904257338,0.869972994,0.973535498,0.612508759,0.880910424,0.973535498
0.968418414,0.992013864,0.993202435,0.924460177,0.744168793,0.969459351,0.973535498,0.612508759,0.980125829,0.973535498
0.968418414,0.672888819,0.591763404,0.981502156,0.988594855,0.804339432,0.973535498,0.675279091,0.8278905,0.973535498
0.968418414,0.997846575,0.79882392,0.954670577,0.970461293,0.804339432,0.973535498,0.612508759,0.99840609,0.973535498
0.991486144,0.997609621,0.998328415,0.998168195,0.889660701,0.999999556,0.973535498,0.675279091,0.996109967,0.973535498
0.968418414,0.78327592,0.998128048,0.99895628,0.889660701,0.975793977,0.973535498,0.612508759,0.966314765,0.973535498
0.875600307,0.996514006,0.974766119,0.989988214,0.889660701,0.84504171,0.973535498,0.612508759,0.999322193,0.973535498
0.968418414,0.999297709,0.999353002,0.909173099,0.889660701,0.997715429,0.973535498,0.612508759,0.519737239,0.973535498
0.968418414,0.520975183,0.928997437,0.858721314,0.889660701,0.653210167,0.973535498,0.675279091,0.999269222,0.973535498
0.999690109,0.929262144,0.841755728,0.528952575,0.889660701,0.999836558,0.973535498,0.675279091,0.879622479,0.973535498
0.999690109,0.804580108,0.815038853,0.909173099,0.889660701,0.999459848,0.973535498,0.612508759,0.97127746,0.973535498
0.847059243,0.734261014,0.653210167,0.981950094,0.889660701,0.999824979,0.985836049,0.612508759,0.969211154,0.973535498
0.875600307,0.835774726,0.517328058,0.893151092,0.781624775,0.984880872,0.973535498,0.675279091,0.750496117,0.973535498
0.875600307,0.992102264,0.984212293,0.948698449,0.995836885,0.877821481,0.973535498,0.612508759,0.99786374,0.973535498
0.968418414,0.861060957,0.991013369,0.995884168,0.962555071,0.992881823,0.973535498,0.612508759,0.996109967,0.973535498
0.968418414,0.999483521,0.896365689,0.731638188,0.676442367,0.941973645,0.973535498,0.612508759,0.766964551,0.973535498
0.999669839,0.993169069,0.89096051,0.994029226,0.970978855,0.904489975,0.973535498,0.94429349,0.999791612,0.973535498
0.968418414,0.970676955,0.988199935,0.962979845,0.838363257,0.99465604,0.973535498,0.612508759,0.766964551,0.973535498
0.968418414,0.62610662,0.942472302,0.718907722,0.889660701,0.920704664,0.973535498,0.997042267,0.766964551,0.973535498
0.970057022,0.943108747,0.826665946,0.773075614,0.692901647,0.998819693,0.973535498,0.612508759,0.766964551,0.973535498
0.968418414,0.998868512,0.778764337,0.912065533,0.991733392,0.999028046,0.973535498,0.675279091,0.959511255,0.973535498
0.875600307,0.862314743,0.745614903,0.961063561,0.889660701,0.982122797,0.973535498,0.612508759,0.863347964,0.973535498
0.997792798,0.72513345,0.58318938,0.997849152,0.484734746,0.920704664,0.973535498,0.612508759,0.766964551,0.999690109
0.997792798,0.938955215,0.999033614,0.981502156,0.948507816,0.937852961,0.973535498,0.675279091,0.687188959,0.973535498
0.875600307,0.763569527,0.960701976,0.984637741,0.692901647,0.88670527,0.973535498,0.612508759,0.976192985,0.973535498
0.726558242,0.994286877,0.883862841,0.951268003,0.889660701,0.997705058,0.973535498,0.612508759,0.999963252,0.973535498
0.997792798,0.999996107,0.826665946,0.981578436,0.956577331,0.920704664,0.851561375,0.675279091,0.999845831,0.973535498
0.997792798,0.998886118,0.960701976,0.921356351,0.999504249,0.988503732,0.973535498,0.612508759,0.990131208,0.973535498
0.997792798,0.583986462,0.776702078,0.893635871,0.889660701,0.920704664,0.973535498,0.755608142,0.999980323,0.973535498
0.875600307,0.937214616,0.999891858,0.773622488,0.991227567,0.686401666,0.973535498,0.675279091,0.891711144,0.973535498
0.997792798,0.998499747,0.982110151,0.901940136,0.729080022,0.991363553,0.973535498,0.896671839,0.766964551,0.973535498
0.991038893,0.999845308,0.978751677,0.994277042,0.69507841,0.997995972,0.973535498,0.999394681,0.998469624,0.973535498
0.904908134,0.891518835,0.980975689,0.825402814,0.966236556,0.784214886,0.973535498,0.612508759,0.999885502,0.973535498
0.997792798,0.815320591,0.859009807,0.996958505,0.712420708,0.784214886,0.973535498,0.612508759,0.997812923,0.973535498
0.997792798,0.583986462,0.78327592,0.981502156,0.78327592,0.405680777,0.973535498,0.675279091,0.99830521,0.999690109
0.997792798,0.997966396,0.929003373,0.998014248,0.78327592,0.937852961,0.973535498,0.99770052,0.883862841,0.973535498
0.997792798,0.90157248,0.996848593,0.766062541,0.78327592,0.910406628,0.973535498,0.612508759,0.733033848,0.973535498
0.999865935,0.952104808,0.982995558,0.931709474,0.78327592,0.784214886,0.973535498,0.763620072,0.989424255,0.844493565
0.875600307,0.726357538,0.826665946,0.985903056,0.78327592,0.784214886,0.973535498,0.612508759,0.782480415,0.973535498
0.965350234,0.932961071,0.998596638,0.99980836,0.78327592,0.784214886,0.973535498,0.675279091,0.91602696,0.973535498
1,0.89742359,0.965535398,0.974108551,0.78327592,0.999726736,0.973535498,0.675279091,0.99182406,0.999690109
0.828875698,0.874843494,0.965535398,0.93432279,0.78327592,0.784214886,0.995709576,0.968146927,0.871755456,0.973535498
0.828875698,0.583986462,0.871773342,0.982180645,0.78327592,0.953316225,0.973535498,0.675279091,0.99999851,0.973535498
0.970057022,0.537352779,0.95347618,0.992057161,0.78327592,0.953316225,0.973535498,0.999853682,0.909733065,0.973535498
0.875600307,0.963774009,0.947754414,0.983341731,0.78327592,0.405680777,0.973535498,0.675279091,0.798449218,0.999690109
0.999592454,0.99909924,0.987929776,0.923986745,0.78327592,0.784214886,0.973535498,0.612508759,0.998539303,0.973535498
0.862760552,0.413382421,0.954750136,0.831375891,0.78327592,0.862681202,0.973535498,0.612508759,0.989424255,0.989979388
0.991057346,0.953930953,0.980521819,0.982180645,0.78327592,0.958563751,0.973535498,0.675279091,0.99786374,0.999690109
0.999693492,0.995199819,0.926901537,0.904873709,0.78327592,0.958563751,0.973535498,0.675279091,0.91602696,0.908506158
0.964079306,0.999948421,0.997010812,0.643133371,0.78327592,0.958563751,0.973535498,0.675279091,0.690145583,0.973535498
0.997638538,0.783442234,0.826862165,0.99983249,0.78327592,0.919131885,0.973535498,0.675279091,0.997091398,0.973535498
0.970057022,0.968027056,0.998106627,0.758801506,0.926739437,0.833148819,0.973535498,0.675279091,0.998537377,0.973535498
0.970057022,0.971221333,0.836831592,0.898245466,0.78327592,0.958563751,0.973535498,0.675279091,0.750496117,0.973535498
0.875600307,0.976670712,0.849290865,0.984687729,0.78327592,0.958563751,0.973535498,0.675279091,0.998737137,0.973535498
0.676630565,0.921313589,0.964579449,0.999895942,0.78327592,0.908143097,0.973535498,0.675279091,0.993507797,0.973535498
0.978634484,0.965537395,0.938567168,0.999770135,0.78327592,0.694921549,0.973535498,0.675279091,0.966260363,0.973535498
0.988049504,0.99329324,0.706838799,0.98893137,0.78327592,0.880737219,0.973535498,0.612508759,0.819922129,0.973535498
0.999629164,0.976309604,0.706838799,0.997991467,0.78327592,0.958563751,0.973535498,0.675279091,0.998944369,0.973535498
0.875600307,0.999905429,0.728095239,0.758801506,0.78327592,0.784214886,0.973535498,0.612508759,0.993507797,0.999690109
0.875600307,0.93100753,0.997010812,0.984779432,0.78327592,0.958563751,0.973535498,0.675279091,0.784214886,0.973535498
0.922479304,0.727167739,0.740361826,0.999252232,0.60682604,0.94819581,0.973535498,0.612508759,0.996109967,0.973535498
0.970057022,0.756281539,0.952003015,0.990144,0.967715472,0.994441207,0.973535498,0.675279091,0.868274763,0.999375123
0.900834376,0.997248407,0.837430136,0.604430454,0.78327592,0.845941786,0.973535498,0.675279091,0.817295407,0.973535498
0.994205876,0.791229087,0.938765215,0.995563309,0.78327592,0.958563751,0.973535498,0.933671191,0.998737137,0.973535498
0.896920806,0.999817976,0.938765215,0.99784152,0.78327592,0.925327787,0.973535498,0.675279091,0.993507797,0.973535498
0.942227289,0.9989046,0.980356312,0.981950094,0.78327592,0.958563751,0.973535498,0.675279091,0.998755368,0.973535498
0.999401096,0.9989046,0.950221881,0.981950094,0.78327592,0.956318653,0.999930543,0.904725553,0.993507797,0.999690109
0.970057022,0.964407192,0.950221881,0.981950094,0.78327592,0.981518851,0.973535498,0.612508759,0.998525867,0.973535498
0.855957213,0.977578319,0.950221881,0.981950094,0.78327592,0.784214886,0.973535498,0.675279091,0.837835428,0.973535498
0.909575273,0.861357386,0.963679274,0.981950094,0.78327592,0.784214886,0.973535498,0.675279091,0.988050921,0.973535498
0.875600307,0.9989046,0.900181242,0.981950094,0.994726849,0.999459848,0.954580047,0.675279091,0.993507797,0.973535498
0.979902546,0.726357538,0.999933467,0.981950094,0.78327592,0.979568613,0.973535498,0.675279091,0.998602916,0.973535498
0.975233379,0.742068976,0.997622914,0.981950094,0.999921759,0.958563751,0.973535498,0.675279091,0.94879813,0.973535498
0.992192559,0.991532866,0.734391725,0.981950094,0.78327592,0.999459848,0.973535498,0.675279091,0.999691269,0.973535498
0.875600307,0.345719139,0.737421586,0.981950094,0.78327592,0.965126434,0.973535498,0.675279091,0.998602916,0.973535498
0.875600307,0.99958149,0.985727425,0.981950094,0.78327592,0.998270324,0.973535498,0.675279091,0.999150218,0.973535498
0.90083259,0.99400371,0.95725919,0.981950094,0.78327592,0.718861241,0.973535498,0.675279091,0.710737791,0.973535498
0.599023979,0.860310348,0.840726025,0.981950094,0.78327592,0.968815409,0.973535498,0.884322943,0.860576926,0.973535498
0.995989457,0.973096058,0.89313105,0.981950094,0.78327592,0.718861241,0.973535498,0.675279091,0.993507797,0.973535498
0.999806322,0.821034194,0.994520681,0.981950094,0.78327592,0.925327787,0.973535498,0.675279091,0.939852326,0.973535498
0.997581002,0.9989046,0.884614167,0.981950094,0.78327592,0.958563751,0.973535498,0.675279091,0.976269557,0.999375123
0.998783791,0.72513345,0.833654209,0.981950094,0.78327592,0.880509095,0.973535498,0.675279091,0.868274763,0.973535498
0.875600307,0.990539833,0.79882392,0.981950094,0.572493038,0.958563751,0.712420708,0.675279091,0.981144776,0.999690109
0.875600307,0.870832541,0.694060126,0.981950094,0.974059072,0.784214886,0.982859128,0.675279091,0.999956713,0.973535498
0.94929283,0.997994071,0.994564968,0.981950094,0.988210425,0.784214886,0.996477866,0.675279091,0.99786374,0.973535498
0.990109981,0.988838493,0.937575532,0.981950094,0.711138526,0.958563751,0.900181242,0.675279091,0.933279346,0.973535498
0.96016503,0.415753608,0.991445275,0.981950094,0.78327592,0.784214886,0.968418414,0.675279091,0.999918818,0.999690109
0.890260037,0.9989046,0.994399984,0.981950094,0.755910865,0.958563751,0.968418414,0.675279091,0.993507797,0.973535498
0.970057022,0.678441768,0.979528948,0.981950094,0.755910865,0.784214886,0.968418414,0.710219431,0.993507797,0.973535498
0.99995047,0.976196238,0.998540382,0.981950094,0.755910865,0.718861241,0.968418414,0.675279091,0.997070851,0.973535498
0.994413499,0.9989046,1,0.981950094,0.78327592,0.931541945,0.968418414,0.675279091,0.908413018,0.973535498
0.992749299,0.99966847,0.992837941,0.981950094,0.76802096,0.784214886,0.968418414,0.675279091,0.994238733,0.973535498
0.883561741,0.943194534,1,0.646899904,0.76802096,0.911617781,0.968418414,0.675279091,0.81251111,0.973535498
0.974656183,0.89569307,0.662460859,0.953992,0.76802096,0.718861241,0.968418414,0.675279091,0.968783368,0.973535498
0.875600307,0.79074468,0.988597899,0.646899904,0.952583161,0.99486435,0.996518831,0.990408308,0.994238733,0.973535498
0.999997719,0.999608189,0.937575532,0.646899904,0.89434854,0.958563751,0.997792798,0.675279091,0.241498777,0.973535498
0.875600307,0.345719139,0.878211338,0.646899904,0.76802096,0.931158965,0.997792798,0.990408308,0.993507797,0.973535498
0.657769482,0.345719139,0.997725641,0.646899904,0.868855835,0.98893914,0.997792798,0.969572546,0.785181261,0.999375123
0.570181082,0.717788871,0.710237953,0.646899904,0.928932107,0.998627475,0.997792798,0.675279091,0.993507797,0.973535498
0.875600307,0.99400371,0.764276477,0.646899904,0.928932107,0.984180252,0.997792798,0.675279091,0.354556492,0.973535498
0.952691899,0.994247662,0.876097237,0.646899904,0.962238417,0.967307476,0.968418414,0.820075634,0.999825458,0.973535498
0.948864159,0.99732498,0.920240559,0.646899904,0.999964972,0.998065519,0.997990204,0.675279091,0.996783244,0.973535498
0.961734878,0.543070492,0.920240559,0.646899904,0.979691138,0.836671772,0.968418414,0.991261675,0.999213884,0.973535498
0.978692951,0.976630349,0.878211338,0.646899904,0.951140363,0.992033408,0.968418414,0.675279091,0.993507797,0.973535498
0.973739554,0.972826936,0.84577881,0.646899904,0.991034807,0.998627475,0.993295239,0.675279091,0.835778843,0.999690109
0.970057022,0.980112774,0.774608701,0.646899904,0.708590853,0.958563751,0.997792798,0.675279091,0.993507797,0.994416998
0.987823185,0.976630349,0.731750089,0.646899904,0.906008982,0.718861241,0.997792798,0.675279091,0.994238733,0.999690109
0.987823185,0.91401782,0.765624983,0.646899904,0.967328342,0.920704664,0.999035543,0.675279091,0.42900546,0.997168011
0.952691899,0.944682522,0.7908886,0.965963744,0.984005869,0.961923953,0.886683167,0.997435695,0.702524833,0.97267718
0.989640523,0.907639678,0.84577881,0.988124955,0.956170536,0.718861241,0.993704157,0.675279091,0.998602916,0.625099458
0.989913503,0.99876722,0.990526705,0.972823235,0.929100926,0.931253135,0.997792798,0.675279091,0.837231273,0.998462932
0.989913503,0.868391381,0.713623881,0.646899904,0.996208482,0.868097383,0.905087826,0.675279091,0.212291127,0.858814704
0.955564349,0.999612536,0.999699033,0.646899904,0.981333649,0.728937782,0.99290236,0.986915163,0.97380264,0.885430262
0.999972847,0.980748178,0.99973548,0.646899904,0.990371093,0.999970137,0.782766223,0.675279091,0.983703754,0.999938944
0.972184441,0.989363497,0.999890997,0.646899904,0.52950817,0.897044628,0.910406628,0.675279091,0.74517461,0.995495842
0.875600307,0.991119172,0.987866891,0.646899904,0.973621671,0.990124854,0.910406628,0.675279091,0.993507797,0.789015284
0.955667415,0.989363497,0.972613058,0.646899904,0.985497278,0.911617781,0.949523864,0.675279091,0.98742525,0.997457825
0.875600307,0.990323008,0.883862841,0.646899904,0.739378345,0.98588609,0.910406628,0.675279091,0.996116819,0.972019826
